0,8,2.0
0,11,1.0
0,12,5.0
0,16,1.0
0,21,9.0
0,26,2.0
1,6,1.0
1,12,1.0
1,17,4.0
1,18,1.0
1,20,6.0
1,21,9.0
2,6,1.0
2,12,3.0
2,13,7.0
2,14,8.0
2,17,4.0
2,18,3.0
3,11,3.0
3,12,7.0
3,13,8.0
3,14,9.0
3,15,2.0
3,16,5.0
3,22,9.0
3,24,3.0
4,4,6.0
4,11,5.0
4,12,8.0
4,13,6.0
4,14,6.0
4,15,7.0
4,16,5.0
4,21,8.0
4,23,5.0
4,24,9.0
5,4,1.0
5,5,1.0
5,12,6.0
5,13,6.0
5,14,8.0
5,15,6.0
5,16,5.0
5,18,8.0
5,21,6.0
6,11,4.0
6,12,3.0
6,13,4.0
6,14,4.0
6,15,3.0
6,16,4.0
6,18,7.0
6,19,7.0
6,20,8.0
6,21,3.0
6,22,3.0
6,23,4.0
7,11,2.0
7,12,4.0
7,13,6.0
7,14,4.0
7,15,6.0
7,16,8.0
7,17,6.0
7,18,6.0
7,19,2.0
7,20,2.0
7,21,9.0
7,22,6.0
7,26,9.0
8,0,2.0
8,1,6.0
8,2,1.0
8,3,1.0
8,4,1.0
8,5,1.0
8,11,6.0
8,12,3.0
8,13,3.0
8,14,4.0
8,15,1.0
8,16,5.0
8,17,2.0
8,18,4.0
8,19,4.0
8,20,2.0
8,21,1.0
8,22,8.0
8,26,3.0
9,1,1.0
9,2,1.0
9,3,8.0
9,4,1.0
9,5,3.0
9,9,7.0
9,10,4.0
9,11,3.0
9,12,2.0
9,13,3.0
9,14,5.0
9,16,2.0
9,17,2.0
9,18,2.0
9,20,1.0
9,23,1.0
9,24,9.0
9,25,4.0
9,26,9.0
10,3,1.0
10,4,1.0
10,5,1.0
10,6,6.0
10,7,3.0
10,8,3.0
10,9,4.0
10,10,3.0
10,11,4.0
10,12,2.0
10,13,3.0
10,14,3.0
10,15,2.0
10,16,4.0
10,17,7.0
10,18,6.0
10,19,3.0
10,20,1.0
10,21,5.0
10,23,7.0
10,24,7.0
10,26,1.0
11,0,1.0
11,3,1.0
11,4,2.0
11,5,1.0
11,6,3.0
11,7,1.0
11,8,1.0
11,10,3.0
11,11,6.0
11,12,3.0
11,13,3.0
11,14,4.0
11,15,4.0
11,16,4.0
11,17,4.0
11,18,3.0
11,19,3.0
11,20,2.0
11,21,2.0
11,22,7.0
11,23,1.0
11,24,2.0
11,25,3.0
11,26,1.0
12,5,2.0
12,6,3.0
12,7,5.0
12,8,5.0
12,9,8.0
12,10,3.0
12,11,5.0
12,12,4.0
12,13,5.0
12,14,5.0
12,15,4.0
12,16,6.0
12,17,3.0
12,18,5.0
12,19,5.0
12,20,2.0
12,21,4.0
12,22,5.0
12,23,4.0
12,24,2.0
12,25,1.0
12,26,1.0
13,3,1.0
13,5,1.0
13,6,3.0
13,7,2.0
13,8,3.0
13,9,7.0
13,10,5.0
13,11,5.0
13,12,4.0
13,13,5.0
13,14,9.0
13,15,5.0
13,16,4.0
13,17,4.0
13,18,7.0
13,19,3.0
13,20,3.0
13,25,1.0
14,2,5.0
14,4,1.0
14,6,5.0
14,7,8.0
14,8,7.0
14,9,7.0
14,10,9.0
14,11,5.0
14,12,5.0
14,13,5.0
14,14,7.0
14,15,5.0
14,16,4.0
14,17,4.0
14,18,5.0
14,19,3.0
14,20,2.0
14,21,2.0
14,22,2.0
14,23,6.0
14,24,2.0
15,6,2.0
15,7,7.0
15,8,8.0
15,9,9.0
15,10,8.0
15,11,7.0
15,12,7.0
15,13,6.0
15,14,7.0
15,15,6.0
15,16,5.0
15,17,6.0
15,18,4.0
15,19,5.0
15,20,6.0
15,21,2.0
16,5,7.0
16,6,5.0
16,7,9.0
16,8,7.0
16,9,8.0
16,10,8.0
16,11,7.0
16,12,6.0
16,13,7.0
16,14,7.0
16,15,7.0
16,16,8.0
16,17,5.0
16,18,5.0
16,19,8.0
16,20,4.0
17,7,8.0
17,8,9.0
17,9,9.0
17,10,8.0
17,11,7.0
17,12,6.0
17,13,5.0
17,14,8.0
17,15,9.0
17,16,9.0
17,17,8.0
17,18,4.0
17,19,8.0
18,5,8.0
18,7,9.0
18,8,9.0
