0,18,2.0
1,17,2.0
1,18,2.0
1,19,2.0
1,20,2.0
1,34,7.0
2,17,2.0
2,18,2.0
2,19,2.0
2,20,2.0
2,21,2.0
2,22,2.0
2,23,4.0
2,24,4.0
2,30,7.0
2,31,7.0
2,32,7.0
2,33,7.0
2,34,7.0
2,35,7.0
2,36,7.0
2,37,7.0
2,38,7.0
3,17,2.0
3,18,2.0
3,19,2.0
3,20,2.0
3,21,2.0
3,22,2.0
3,23,4.0
3,24,4.0
3,25,4.0
3,29,7.0
3,30,7.0
3,31,7.0
3,32,7.0
3,33,7.0
3,34,7.0
3,35,7.0
3,36,7.0
3,37,7.0
3,38,7.0
3,39,7.0
3,40,7.0
3,41,7.0
3,42,7.0
4,17,2.0
4,18,3.0
4,19,3.0
4,20,2.0
4,21,2.0
4,22,2.0
4,23,4.0
4,24,4.0
4,25,4.0
4,26,2.0
4,27,2.0
4,28,7.0
4,29,7.0
4,30,7.0
4,31,7.0
4,32,7.0
4,33,7.0
4,34,7.0
4,35,7.0
4,36,7.0
4,37,7.0
4,38,7.0
4,39,7.0
4,40,7.0
4,41,7.0
4,42,7.0
4,43,7.0
4,44,7.0
4,45,7.0
4,46,7.0
5,18,3.0
5,19,3.0
5,20,3.0
5,21,2.0
5,22,2.0
5,23,3.0
5,24,4.0
5,25,3.0
5,26,2.0
5,27,5.0
5,28,6.0
5,29,7.0
5,30,7.0
5,31,7.0
5,32,7.0
5,33,7.0
5,34,7.0
5,35,7.0
5,36,7.0
5,37,7.0
5,38,7.0
5,39,7.0
5,40,7.0
5,41,7.0
5,42,7.0
5,43,7.0
5,44,7.0
6,19,3.0
6,20,3.0
6,21,3.0
6,22,2.0
6,23,2.0
6,24,2.0
6,25,2.0
6,26,3.0
6,27,5.0
6,28,4.0
6,29,3.0
6,30,6.0
6,31,7.0
6,32,7.0
6,33,7.0
6,34,7.0
6,35,7.0
6,36,7.0
6,37,7.0
6,38,7.0
6,39,7.0
6,40,7.0
6,41,7.0
6,42,7.0
6,43,7.0
7,20,3.0
7,21,3.0
7,22,3.0
7,23,2.0
7,24,2.0
7,25,3.0
7,26,5.0
7,27,5.0
7,28,2.0
7,29,2.0
7,30,2.0
7,31,6.0
7,32,7.0
7,33,7.0
7,34,7.0
7,35,7.0
7,36,7.0
7,37,7.0
7,38,7.0
7,39,7.0
7,40,7.0
7,41,7.0
7,42,7.0
8,15,6.0
8,16,6.0
8,17,5.0
8,18,3.0
8,19,6.0
8,20,6.0
8,21,6.0
8,22,3.0
8,23,3.0
8,24,2.0
8,25,2.0
8,26,5.0
8,27,2.0
8,28,2.0
8,29,2.0
8,30,2.0
8,31,2.0
8,32,7.0
8,33,7.0
8,34,7.0
8,35,7.0
8,36,7.0
8,37,7.0
8,38,7.0
8,39,7.0
8,40,7.0
